id_loker,provinsi,pendidikan
1725,dki jakarta,S1
1726,dki jakarta,S2
1727,jawa barat,S1
1728,dki jakarta,S1
1729,dki jakarta,S1
1730,banten,PROFESI
1731,banten,S2
1731,banten,S1
1732,dki jakarta,S1
1733,jawa timur,S1
1734,dki jakarta,S1
1735,sumatera utara,TIDAK DICANTUMKAN
1736,dki jakarta,S1
1737,jawa barat,S1
1738,banten,S1
1739,banten,SMA
1740,dki jakarta,S1
1741,di yogyakarta,TIDAK DICANTUMKAN
1742,dki jakarta,TIDAK DICANTUMKAN
1743,dki jakarta,S1
1743,dki jakarta,S2
1743,dki jakarta,S3
1744,dki jakarta,S1
1744,dki jakarta,PROFESI
1745,jawa barat,D3
1745,jawa barat,S1
1746,dki jakarta,D3
1747,di yogyakarta,D3
1747,di yogyakarta,S1
1748,banten,PROFESI
1748,banten,SMA
1749,kalimantan timur,D3
1750,banten,TIDAK DICANTUMKAN
1751,jawa barat,S1
1751,jawa barat,S2
1751,jawa barat,S3
1752,jawa tengah,S1
1753,tidak diketahui,SMA
1754,jawa tengah,S1
1755,jawa timur,TIDAK DICANTUMKAN
1756,dki jakarta,PROFESI
1756,dki jakarta,S1
1757,sulawesi utara,D3
1758,dki jakarta,D3
1759,tidak diketahui,S1
1760,sulawesi selatan,TIDAK DICANTUMKAN
1761,dki jakarta,S1
1762,banten,D3
1763,dki jakarta,TIDAK DICANTUMKAN
1764,dki jakarta,S1
1765,dki jakarta,S1
1765,dki jakarta,S2
1765,dki jakarta,S3
1766,dki jakarta,TIDAK DICANTUMKAN
1767,dki jakarta,TIDAK DICANTUMKAN
1768,bali,D3
1769,jawa timur,D3
1769,jawa timur,S1
1770,kalimantan timur,S1
1771,dki jakarta,PROFESI
1772,banten,S1
1773,sumatera utara,D3
1774,jambi,SMA
1775,banten,S1
1776,jawa timur,D3
1776,jawa timur,S1
1777,dki jakarta,S1
1778,dki jakarta,D3
1778,dki jakarta,S1
1779,tidak diketahui,PROFESI
1780,sulawesi selatan,S2
1781,dki jakarta,S1
1782,di yogyakarta,TIDAK DICANTUMKAN
1783,tidak diketahui,S1
1784,banten,S1
1785,kalimantan selatan,TIDAK DICANTUMKAN
1786,banten,S1
1787,dki jakarta,D3
1788,banten,S1
1789,banten,S1
1790,jawa barat,S1
1791,banten,S1
1792,jawa barat,TIDAK DICANTUMKAN
1793,dki jakarta,TIDAK DICANTUMKAN
1794,tidak diketahui,TIDAK DICANTUMKAN
1795,tidak diketahui,D3
1796,dki jakarta,TIDAK DICANTUMKAN
1797,dki jakarta,TIDAK DICANTUMKAN
1798,sulawesi selatan,D3
1799,dki jakarta,D3
1799,dki jakarta,S1
1799,dki jakarta,S2
1799,dki jakarta,S3
1800,dki jakarta,S1
1800,dki jakarta,PROFESI
1801,dki jakarta,S1
1802,riau,S1
1803,dki jakarta,S1
1804,jawa tengah,TIDAK DICANTUMKAN
1805,dki jakarta,TIDAK DICANTUMKAN
1806,kalimantan tengah,D3
1807,jawa timur,TIDAK DICANTUMKAN
1808,tidak diketahui,S1
1809,dki jakarta,TIDAK DICANTUMKAN
1810,dki jakarta,S1
1811,tidak diketahui,S1
1811,tidak diketahui,S2
1811,tidak diketahui,S3
1812,dki jakarta,S1
1813,nusa tenggara barat,D3
1814,jawa tengah,TIDAK DICANTUMKAN
1815,dki jakarta,TIDAK DICANTUMKAN
1816,kalimantan timur,S1
1816,kalimantan timur,D3
1817,dki jakarta,TIDAK DICANTUMKAN
1818,riau,S1
1819,papua barat,D3
1820,kalimantan barat,S1
1821,kalimantan selatan,S1
1821,kalimantan selatan,D3
1822,kepulauan riau,TIDAK DICANTUMKAN
1823,dki jakarta,S1
1824,jawa timur,S1
1825,dki jakarta,D3
1826,dki jakarta,S1
1827,dki jakarta,D3
1827,dki jakarta,S1
1828,dki jakarta,S1
1829,jawa barat,D3
1830,nusa tenggara barat,D3
1830,nusa tenggara barat,S1
1831,bali,S1
1832,gorontalo,D3
1833,jawa barat,D3
1833,jawa barat,S1
1834,dki jakarta,D3
1835,kalimantan tengah,S1
1835,kalimantan tengah,D3
1836,dki jakarta,PROFESI
1836,dki jakarta,S1
1837,dki jakarta,TIDAK DICANTUMKAN
1838,di yogyakarta,TIDAK DICANTUMKAN
1839,bali,S1
1840,bali,TIDAK DICANTUMKAN
1841,dki jakarta,S1
1842,banten,S1
1843,jawa barat,SMA
1843,jawa barat,D3
1843,jawa barat,S1
1844,bali,D3
1845,kalimantan timur,TIDAK DICANTUMKAN
1846,banten,TIDAK DICANTUMKAN
1847,kalimantan selatan,S1
1848,bali,TIDAK DICANTUMKAN
1849,banten,S1
1850,dki jakarta,S1
1851,dki jakarta,S1
1852,jawa timur,S1
1853,kalimantan barat,D3
1853,kalimantan barat,S1
1853,kalimantan barat,S2
1854,tidak diketahui,TIDAK DICANTUMKAN
1855,tidak diketahui,TIDAK DICANTUMKAN
1856,jawa timur,TIDAK DICANTUMKAN
1857,dki jakarta,D3
1858,dki jakarta,S1
1859,dki jakarta,S1
1860,banten,D3
1861,dki jakarta,D3
1861,dki jakarta,S1
1862,riau,D3
1863,maluku utara,D3
1863,maluku utara,S1
1864,dki jakarta,TIDAK DICANTUMKAN
1865,dki jakarta,S1
1866,dki jakarta,TIDAK DICANTUMKAN
1867,banten,S1
1868,jawa tengah,TIDAK DICANTUMKAN
1869,jawa timur,S1
1870,banten,D3
1870,banten,S1
1871,sumatera selatan,TIDAK DICANTUMKAN
1872,dki jakarta,TIDAK DICANTUMKAN
1873,banten,S1
1874,tidak diketahui,S1
1875,dki jakarta,S1
1876,dki jakarta,D3
1877,dki jakarta,D3
1878,tidak diketahui,S1
1879,kepulauan riau,S1
1880,jawa barat,TIDAK DICANTUMKAN
1881,di yogyakarta,TIDAK DICANTUMKAN
1882,banten,S1
1883,jawa barat,S1
1884,dki jakarta,TIDAK DICANTUMKAN
1885,dki jakarta,S1
1885,dki jakarta,PROFESI
1886,bali,SMA
1887,dki jakarta,PROFESI
1888,riau,D3
1889,nusa tenggara barat,S1
1890,jawa timur,S1
1891,dki jakarta,TIDAK DICANTUMKAN
1892,dki jakarta,D3
1892,dki jakarta,S1
1893,dki jakarta,TIDAK DICANTUMKAN
1894,dki jakarta,TIDAK DICANTUMKAN
1895,jawa timur,D3
1896,banten,TIDAK DICANTUMKAN
1897,dki jakarta,PROFESI
1897,dki jakarta,S1
1898,dki jakarta,TIDAK DICANTUMKAN
1899,jawa barat,S1
1900,tidak diketahui,S1
1901,tidak diketahui,S1
1901,tidak diketahui,PROFESI
1902,dki jakarta,S1
1903,banten,S1
1904,dki jakarta,S1
1905,dki jakarta,S1
1906,dki jakarta,D3
1906,dki jakarta,S1
1907,dki jakarta,TIDAK DICANTUMKAN
1908,dki jakarta,S1
1909,jawa timur,S1
1910,dki jakarta,S1
1911,jawa timur,TIDAK DICANTUMKAN
1912,jawa timur,D3
1913,dki jakarta,S1
1914,dki jakarta,D3
1914,dki jakarta,S1
1914,dki jakarta,S2
1915,jawa timur,S1
1916,dki jakarta,SMA
1917,dki jakarta,S1
1918,dki jakarta,S1
1919,jawa barat,D3
1919,jawa barat,S1
1920,jawa barat,D3
1920,jawa barat,S1
1921,dki jakarta,D3
1922,dki jakarta,PROFESI
1922,dki jakarta,S1
1923,jawa barat,D3
1924,dki jakarta,S1
1924,dki jakarta,PROFESI
1925,jawa barat,TIDAK DICANTUMKAN
1926,dki jakarta,S1
1926,dki jakarta,S2
1926,dki jakarta,S3
1927,dki jakarta,S1
1928,dki jakarta,TIDAK DICANTUMKAN
1929,dki jakarta,S1
1929,dki jakarta,PROFESI
1930,banten,D3
1930,banten,S1
1931,dki jakarta,D3
1931,dki jakarta,S1
1932,dki jakarta,S1
1932,dki jakarta,PROFESI
1933,banten,S1
1933,banten,S2
1934,dki jakarta,TIDAK DICANTUMKAN
1935,dki jakarta,S1
1936,dki jakarta,PROFESI
1936,dki jakarta,D3
1936,dki jakarta,S1
1937,jawa tengah,TIDAK DICANTUMKAN
1938,dki jakarta,S1
1938,dki jakarta,PROFESI
1939,dki jakarta,D3
1939,dki jakarta,S1
1940,jawa barat,SMA
1940,jawa barat,D3
1941,dki jakarta,D3
1942,jawa timur,S1
1943,dki jakarta,TIDAK DICANTUMKAN
1944,jawa tengah,D3
1945,bali,D3
1946,jawa barat,D3
1947,dki jakarta,D3
1948,jawa barat,S1
1949,jawa tengah,D3
1950,tidak diketahui,D3
1950,tidak diketahui,S1
1951,jawa timur,D3
1951,jawa timur,S1
1952,sulawesi selatan,D3
1952,sulawesi selatan,S1
1953,dki jakarta,S1
1954,dki jakarta,S1
1955,banten,D3
1956,tidak diketahui,D3
1957,dki jakarta,S1
1958,jawa barat,D3
1959,banten,SMA
1959,banten,D3
1960,banten,S1
1961,banten,SMA
1962,dki jakarta,S1
1963,dki jakarta,S1
1964,dki jakarta,S1
1965,jawa barat,S1
1966,jawa timur,S1
1966,jawa timur,D3
1967,banten,S1
1968,jawa barat,S1
1969,banten,SMA
1970,banten,SMA
1970,banten,D3
1970,banten,S1
1971,banten,S1
1972,jawa barat,S1
1973,jawa barat,S1
1974,banten,SMA
1975,dki jakarta,S1
1976,dki jakarta,S1
1977,banten,S1
1978,dki jakarta,S1
1979,dki jakarta,S1
1979,dki jakarta,PROFESI
1980,dki jakarta,TIDAK DICANTUMKAN
1981,dki jakarta,S1
1982,dki jakarta,S1
1983,jawa timur,S1
1984,dki jakarta,S1
1985,dki jakarta,S1
1986,banten,D3
1987,dki jakarta,S1
1988,dki jakarta,S1
1988,dki jakarta,PROFESI
1989,tidak diketahui,S1
1989,tidak diketahui,S2
1989,tidak diketahui,S3
1990,dki jakarta,S1
1990,dki jakarta,PROFESI
1991,dki jakarta,TIDAK DICANTUMKAN
1992,jawa barat,S1
1993,jawa barat,S1
1994,dki jakarta,S1
1995,dki jakarta,S1
1996,dki jakarta,S1
1996,dki jakarta,PROFESI
1997,riau,S1
1998,dki jakarta,TIDAK DICANTUMKAN
1999,dki jakarta,D3
1999,dki jakarta,S1
1999,dki jakarta,S2
1999,dki jakarta,S3
2000,dki jakarta,S1
2000,dki jakarta,S2
2001,dki jakarta,D3
2001,dki jakarta,S1
2002,jawa barat,TIDAK DICANTUMKAN
2003,dki jakarta,S1
2004,jawa tengah,TIDAK DICANTUMKAN
2005,dki jakarta,TIDAK DICANTUMKAN
2006,tidak diketahui,D3
2007,jawa barat,TIDAK DICANTUMKAN
2008,dki jakarta,D3
2008,dki jakarta,S1
2009,dki jakarta,S1
2010,jawa tengah,TIDAK DICANTUMKAN
2011,jawa barat,TIDAK DICANTUMKAN
2012,dki jakarta,D3
2012,dki jakarta,S1
2013,kalimantan timur,S1
2014,dki jakarta,S1
2015,dki jakarta,TIDAK DICANTUMKAN
2016,sumatera selatan,S1
2017,dki jakarta,S1
2018,dki jakarta,S1
2019,di yogyakarta,TIDAK DICANTUMKAN
2020,dki jakarta,S1
2021,kalimantan tengah,S1
2022,dki jakarta,PROFESI
2022,dki jakarta,S1
2022,dki jakarta,S2
2022,dki jakarta,S3
2023,jawa timur,S1
2024,dki jakarta,S1
2025,dki jakarta,D3
2025,dki jakarta,S1
2026,jawa barat,S1
2027,jawa barat,TIDAK DICANTUMKAN
2028,jawa barat,S1
2029,tidak diketahui,S1
2030,jawa barat,D3
2031,banten,TIDAK DICANTUMKAN
2032,banten,TIDAK DICANTUMKAN
2033,tidak diketahui,TIDAK DICANTUMKAN
2034,tidak diketahui,D3
2034,tidak diketahui,S1
2035,dki jakarta,D3
2036,dki jakarta,S1
2037,tidak diketahui,SMA
2038,jawa tengah,D3
2038,jawa tengah,S1
2039,banten,S1
2040,dki jakarta,S1
2041,dki jakarta,S1
2041,dki jakarta,S2
2041,dki jakarta,S3
2042,banten,S1
2043,tidak diketahui,D3
2043,tidak diketahui,S1
2044,dki jakarta,D3
2045,banten,D3
2045,banten,S1
2046,banten,S1
2047,tidak diketahui,D3
2047,tidak diketahui,S1
2047,tidak diketahui,S2
2048,banten,D3
2049,banten,S1
2050,dki jakarta,D3
2051,dki jakarta,S1
2052,jawa barat,D3
2052,jawa barat,S1
2053,dki jakarta,S1
2054,jawa barat,D3
2054,jawa barat,S1
2055,banten,S1
2056,tidak diketahui,S1
2057,dki jakarta,S1
2058,dki jakarta,PROFESI
2059,tidak diketahui,PROFESI
2060,dki jakarta,PROFESI
2060,dki jakarta,S1
2061,banten,S1
2062,dki jakarta,PROFESI
2062,dki jakarta,S1
2063,bali,SMA
2063,bali,D3
2063,bali,S1
2064,banten,D3
2064,banten,S1
2065,jawa timur,D3
2066,tidak diketahui,D3
2067,jawa tengah,SMA
2067,jawa tengah,D3
2067,jawa tengah,S1
2068,di yogyakarta,D3
2069,dki jakarta,TIDAK DICANTUMKAN
2070,banten,D3
2071,dki jakarta,S1
2072,dki jakarta,S1
2073,jawa timur,TIDAK DICANTUMKAN
2074,banten,TIDAK DICANTUMKAN
2075,dki jakarta,S1
2076,banten,TIDAK DICANTUMKAN
2077,jawa tengah,D3
2078,dki jakarta,SMA
2079,dki jakarta,TIDAK DICANTUMKAN
2080,dki jakarta,S1
2081,tidak diketahui,S1
2082,sumatera utara,S1
2083,dki jakarta,S1
2084,banten,D3
2085,dki jakarta,D3
2085,dki jakarta,S1
2086,dki jakarta,TIDAK DICANTUMKAN
2087,di yogyakarta,TIDAK DICANTUMKAN
2088,kepulauan riau,S1
2089,sumatera utara,S1
2090,dki jakarta,S1
2091,jawa barat,D3
2091,jawa barat,S1
2092,banten,S1
2093,riau,D3
2093,riau,S1
2094,sumatera utara,D3
2094,sumatera utara,S1
2095,dki jakarta,S1
2096,kalimantan barat,D3
2097,dki jakarta,TIDAK DICANTUMKAN
2098,kepulauan riau,TIDAK DICANTUMKAN
2099,jawa barat,S1
2100,kepulauan riau,S1
2101,dki jakarta,D3
2102,jawa tengah,S1
2103,tidak diketahui,D3
2104,dki jakarta,S1
2104,dki jakarta,S2
2105,jawa barat,D3
2106,dki jakarta,D3
2107,dki jakarta,TIDAK DICANTUMKAN
2108,banten,TIDAK DICANTUMKAN
2109,jawa barat,TIDAK DICANTUMKAN
2110,jawa timur,TIDAK DICANTUMKAN
2111,dki jakarta,S1
2112,tidak diketahui,D3
2113,dki jakarta,S1
2114,dki jakarta,TIDAK DICANTUMKAN
2115,dki jakarta,TIDAK DICANTUMKAN
2116,jawa tengah,S1
2117,dki jakarta,TIDAK DICANTUMKAN
2118,dki jakarta,S1
2119,jawa barat,D3
2119,jawa barat,S1
2120,kepulauan riau,S1
2121,dki jakarta,S1
2122,dki jakarta,S1
2123,tidak diketahui,D3
2123,tidak diketahui,S1
2124,banten,S1
2125,kepulauan riau,D3
2126,jawa tengah,S1
2127,jawa tengah,S1
2128,dki jakarta,S1
2129,kepulauan riau,S1
2130,jawa tengah,TIDAK DICANTUMKAN
2131,dki jakarta,S1
2132,jawa tengah,D3
2132,jawa tengah,S1
2133,dki jakarta,S1
2134,dki jakarta,S1
2135,jawa timur,S1
2136,jawa barat,S1
2137,dki jakarta,S1
2138,banten,S1
2139,banten,S1
2140,dki jakarta,TIDAK DICANTUMKAN
2141,jawa timur,D3
2141,jawa timur,S1
2142,banten,TIDAK DICANTUMKAN
2143,jawa timur,S1
2144,tidak diketahui,S1
2144,tidak diketahui,S2
2145,dki jakarta,S1
2146,dki jakarta,D3
2147,tidak diketahui,SMA
2148,jawa timur,D3
2148,jawa timur,S1
2149,jawa timur,S1
2150,jawa barat,TIDAK DICANTUMKAN
2151,jawa timur,S1
2152,dki jakarta,S1
2153,jawa barat,D3
2153,jawa barat,S1
2154,dki jakarta,S1
2155,kalimantan barat,TIDAK DICANTUMKAN
2156,dki jakarta,S1
2157,dki jakarta,S1
2158,tidak diketahui,TIDAK DICANTUMKAN
2159,banten,S1
2160,tidak diketahui,D3
2160,tidak diketahui,S1
2161,dki jakarta,TIDAK DICANTUMKAN
2162,dki jakarta,D3
2163,banten,S1
2164,dki jakarta,S1
2165,jawa barat,S1
2166,jawa tengah,S1
2167,dki jakarta,S1
2168,tidak diketahui,S1
2169,dki jakarta,TIDAK DICANTUMKAN
2170,kalimantan barat,D3
2171,dki jakarta,D3
2171,dki jakarta,S1
2172,dki jakarta,D3
2173,dki jakarta,D3
2174,banten,S1
2175,dki jakarta,S1
2176,tidak diketahui,S1
2177,jawa barat,S1
2178,dki jakarta,TIDAK DICANTUMKAN
2179,di yogyakarta,S1
2179,di yogyakarta,S2
2180,dki jakarta,S1
2180,dki jakarta,D3
2181,jawa timur,TIDAK DICANTUMKAN
2182,banten,S1
2183,dki jakarta,D3
2184,dki jakarta,D3
2185,sumatera utara,S1
2186,dki jakarta,S1
2187,dki jakarta,D3
2187,dki jakarta,S1
2188,tidak diketahui,TIDAK DICANTUMKAN
2189,dki jakarta,TIDAK DICANTUMKAN
2190,jawa barat,S1
2191,jawa barat,S1
2192,banten,S1
2192,banten,S2
2192,banten,S3
2193,di yogyakarta,D3
2193,di yogyakarta,S1
2194,dki jakarta,S1
2195,tidak diketahui,D3
2196,tidak diketahui,TIDAK DICANTUMKAN
2197,dki jakarta,S1
2198,dki jakarta,TIDAK DICANTUMKAN
2199,banten,TIDAK DICANTUMKAN
2200,sumatera utara,S1
2201,dki jakarta,S1
2202,banten,S1
2203,dki jakarta,S1
2204,jawa barat,S1
2205,jawa barat,S1
2206,dki jakarta,D3
2206,dki jakarta,S1
2207,sulawesi selatan,S1
2208,di yogyakarta,D3
2208,di yogyakarta,S1
2209,dki jakarta,D3
2209,dki jakarta,S1
2210,dki jakarta,D3
2211,jawa tengah,S1
2212,dki jakarta,D3
2212,dki jakarta,S1
2213,dki jakarta,D3
2214,banten,D3
2215,dki jakarta,S1
2216,jawa barat,SMA
2216,jawa barat,D3
2216,jawa barat,S1
2217,sulawesi selatan,TIDAK DICANTUMKAN
2218,jawa barat,S1
2219,jawa barat,S1
2220,dki jakarta,D3
2220,dki jakarta,S1
2221,dki jakarta,S1
2222,jawa barat,D3
2222,jawa barat,S1
2223,dki jakarta,D3
2223,dki jakarta,S1
2224,dki jakarta,S1
2225,dki jakarta,TIDAK DICANTUMKAN
2226,tidak diketahui,TIDAK DICANTUMKAN
2227,dki jakarta,S1
2228,tidak diketahui,S1
2229,jawa barat,D3
2229,jawa barat,S1
2230,dki jakarta,S2
2230,dki jakarta,S3
2231,dki jakarta,D3
2232,dki jakarta,S1
2233,dki jakarta,S2
2233,dki jakarta,S3
2234,dki jakarta,D3
2234,dki jakarta,S1
2235,jawa barat,D3
2235,jawa barat,S1
2235,jawa barat,S2
2235,jawa barat,S3
2236,jawa barat,TIDAK DICANTUMKAN
2237,dki jakarta,TIDAK DICANTUMKAN
2238,dki jakarta,TIDAK DICANTUMKAN
2239,kalimantan selatan,S1
2240,dki jakarta,D3
2240,dki jakarta,S1
2241,banten,TIDAK DICANTUMKAN
2242,sulawesi selatan,S1
2243,dki jakarta,D3
2243,dki jakarta,S1
2244,dki jakarta,S1
2245,dki jakarta,TIDAK DICANTUMKAN
2246,dki jakarta,S2
2246,dki jakarta,S3
2247,dki jakarta,S1
2248,jawa barat,S1
2249,dki jakarta,TIDAK DICANTUMKAN
2250,kalimantan selatan,S1
2251,jawa timur,PROFESI
2252,tidak diketahui,D3
2253,dki jakarta,TIDAK DICANTUMKAN
2254,dki jakarta,S1
2255,dki jakarta,SMA
2255,dki jakarta,D3
2255,dki jakarta,S1
2256,tidak diketahui,S1
2257,jawa tengah,S1
2258,banten,D3
2259,tidak diketahui,TIDAK DICANTUMKAN
2260,jawa barat,D3
2261,dki jakarta,S1
2261,dki jakarta,PROFESI
2262,dki jakarta,S1
2263,dki jakarta,TIDAK DICANTUMKAN
2264,dki jakarta,TIDAK DICANTUMKAN
2265,dki jakarta,S1
2266,jawa barat,S1
2267,jawa barat,TIDAK DICANTUMKAN
2268,dki jakarta,TIDAK DICANTUMKAN
2269,dki jakarta,S1
2270,jawa barat,S1
2271,dki jakarta,D3
2272,tidak diketahui,PROFESI
2273,jawa barat,TIDAK DICANTUMKAN
2274,jawa timur,D3
2275,tidak diketahui,D3
2275,tidak diketahui,S1
2276,tidak diketahui,D3
2276,tidak diketahui,S1
2277,jawa barat,D3
2277,jawa barat,S1
2278,tidak diketahui,D3
2278,tidak diketahui,S1
2279,jawa timur,S1
2280,sumatera utara,S1
2281,dki jakarta,S1
2282,dki jakarta,S1
2283,jawa timur,S1
2284,jawa barat,S1
2285,banten,S1
2286,jawa barat,D3
2287,dki jakarta,S1
2288,tidak diketahui,D3
2288,tidak diketahui,S1
2289,jawa tengah,S1
2290,dki jakarta,PROFESI
2291,jawa timur,SMA
2292,sulawesi selatan,D3
2293,tidak diketahui,D3
2294,dki jakarta,TIDAK DICANTUMKAN
2295,jawa barat,TIDAK DICANTUMKAN
2296,jawa barat,S1
2297,kepulauan riau,D3
2298,bali,S1
2298,bali,S2
2299,dki jakarta,D3
2299,dki jakarta,S1
2300,dki jakarta,S1
2301,dki jakarta,D3
2301,dki jakarta,PROFESI
2302,kalimantan timur,S1
2303,dki jakarta,S1
2304,dki jakarta,S2
2304,dki jakarta,D3
2305,jawa barat,D3
2306,riau,D3
2307,jawa tengah,TIDAK DICANTUMKAN
2308,tidak diketahui,S1
2309,jawa barat,TIDAK DICANTUMKAN
2310,dki jakarta,TIDAK DICANTUMKAN
2311,aceh,D3
2312,dki jakarta,S1
2313,dki jakarta,D3
2314,jawa barat,TIDAK DICANTUMKAN
2315,jawa barat,S1
2316,dki jakarta,SMA
2316,dki jakarta,SMK
2317,jawa barat,TIDAK DICANTUMKAN
2318,jawa timur,D3
2318,jawa timur,S1
2319,banten,TIDAK DICANTUMKAN
2320,dki jakarta,S1
2321,tidak diketahui,D3
2321,tidak diketahui,S1
2322,jawa timur,S1
2323,jawa barat,D3
2323,jawa barat,S1
2324,dki jakarta,S1
2325,dki jakarta,TIDAK DICANTUMKAN
2326,dki jakarta,TIDAK DICANTUMKAN
2327,dki jakarta,TIDAK DICANTUMKAN
2328,tidak diketahui,D3
2329,riau,TIDAK DICANTUMKAN
2330,dki jakarta,S1
2331,di yogyakarta,TIDAK DICANTUMKAN
2332,dki jakarta,D3
2333,dki jakarta,S1
2334,banten,D3
2335,dki jakarta,S1
2336,kalimantan timur,TIDAK DICANTUMKAN
2337,jawa barat,D3
2337,jawa barat,S1
2338,tidak diketahui,S1
2339,dki jakarta,S1
2340,jawa timur,S1
2341,dki jakarta,S2
2341,dki jakarta,S3
2342,jawa barat,TIDAK DICANTUMKAN
2343,jawa barat,TIDAK DICANTUMKAN
2344,jawa timur,TIDAK DICANTUMKAN
2345,dki jakarta,TIDAK DICANTUMKAN
2346,dki jakarta,S1
2347,jawa timur,D3
2347,jawa timur,S1
2348,jawa timur,S1
2349,tidak diketahui,S1
2350,jawa barat,S1
2351,banten,D3
2351,banten,S1
2352,dki jakarta,S1
2353,tidak diketahui,S1
2354,jawa timur,S1
2355,jawa barat,S1
2356,jawa timur,TIDAK DICANTUMKAN
2357,dki jakarta,S1
2358,banten,S1
2359,dki jakarta,S1
2359,dki jakarta,PROFESI
2360,dki jakarta,S1
2361,banten,D3
2362,jawa timur,S1
2363,dki jakarta,S1
2364,dki jakarta,S1
2365,riau,PROFESI
2365,riau,S1
2366,dki jakarta,TIDAK DICANTUMKAN
2367,dki jakarta,D3
2367,dki jakarta,S1
2368,dki jakarta,S1
2369,dki jakarta,D3
2369,dki jakarta,S1
2370,dki jakarta,SMK
2371,dki jakarta,D3
2371,dki jakarta,S1
2372,dki jakarta,S1
2373,jawa barat,D3
2373,jawa barat,S1
2374,kalimantan barat,PROFESI
2374,kalimantan barat,S1
2375,dki jakarta,D3
2376,dki jakarta,TIDAK DICANTUMKAN
2377,dki jakarta,S1
2378,sumatera utara,S1
2379,banten,D3
2380,banten,S1
2381,dki jakarta,D3
2381,dki jakarta,S1
2382,dki jakarta,S1
2383,jawa barat,TIDAK DICANTUMKAN
2384,jawa barat,PROFESI
2384,jawa barat,D3
2384,jawa barat,S1
2384,jawa barat,S2
2384,jawa barat,S3
2385,sumatera selatan,S1
2386,dki jakarta,TIDAK DICANTUMKAN
2387,dki jakarta,S1
2388,dki jakarta,S1
2389,sumatera utara,D3
2389,sumatera utara,S1
2390,dki jakarta,TIDAK DICANTUMKAN
2391,dki jakarta,TIDAK DICANTUMKAN
2392,dki jakarta,D3
2393,jawa timur,D3
2393,jawa timur,S1
2394,banten,D3
2394,banten,S1
2395,dki jakarta,D3
2396,dki jakarta,S1
2397,jawa timur,TIDAK DICANTUMKAN
2398,dki jakarta,TIDAK DICANTUMKAN
2399,jawa barat,D3
2399,jawa barat,S1
2400,dki jakarta,S1
2401,dki jakarta,S1
2402,dki jakarta,D3
2402,dki jakarta,S1
2403,dki jakarta,D3
2404,tidak diketahui,D3
2405,tidak diketahui,PROFESI
2406,jawa timur,S1
2407,banten,S1
2408,jawa barat,D3
2409,tidak diketahui,TIDAK DICANTUMKAN
2410,tidak diketahui,TIDAK DICANTUMKAN
2411,di yogyakarta,S1
2412,jawa barat,D3
2413,tidak diketahui,S1
2414,tidak diketahui,D3
2414,tidak diketahui,S1
2415,dki jakarta,S1
2416,jawa timur,D3
2416,jawa timur,S1
2417,dki jakarta,D3
2417,dki jakarta,S1
2418,dki jakarta,D3
2419,dki jakarta,S1
2420,dki jakarta,S1
2421,jawa barat,D3
2422,dki jakarta,D3
2422,dki jakarta,S1
2423,dki jakarta,D3
2423,dki jakarta,S1
2424,dki jakarta,S1
2425,dki jakarta,S1
2426,dki jakarta,D3
2426,dki jakarta,S1
2427,dki jakarta,S1
2428,dki jakarta,PROFESI
2428,dki jakarta,S1
2429,banten,S1
2430,jawa tengah,D3
2431,banten,S1
2432,jawa tengah,S1
2433,banten,TIDAK DICANTUMKAN
2434,banten,S1
2435,dki jakarta,S1
2436,jawa barat,S1
2437,dki jakarta,D3
2437,dki jakarta,S1
2438,jawa barat,D3
2438,jawa barat,S1
2439,dki jakarta,D3
2439,dki jakarta,S1
2440,jawa barat,D3
2440,jawa barat,S1
2441,dki jakarta,PROFESI
2441,dki jakarta,D3
2441,dki jakarta,S1
2442,banten,D3
2442,banten,S1
2443,dki jakarta,TIDAK DICANTUMKAN
2444,dki jakarta,PROFESI
2444,dki jakarta,D3
2444,dki jakarta,S1
2445,banten,S1
2446,kalimantan barat,S1
2447,jawa barat,D3
2447,jawa barat,S1
2448,dki jakarta,S1
2449,jawa barat,S2
2449,jawa barat,S3
2450,tidak diketahui,S1
2451,bali,S1
2451,bali,S2
2451,bali,S3
2452,kalimantan barat,SMK
2452,kalimantan barat,D3
2453,dki jakarta,S1
2454,dki jakarta,S1
2455,dki jakarta,PROFESI
2456,dki jakarta,TIDAK DICANTUMKAN
2457,di yogyakarta,TIDAK DICANTUMKAN
2458,jawa barat,TIDAK DICANTUMKAN
2459,jawa timur,TIDAK DICANTUMKAN
2460,dki jakarta,S1
2461,jawa barat,TIDAK DICANTUMKAN
2462,kalimantan timur,D3
2463,nusa tenggara timur,D3
2463,nusa tenggara timur,S1
2464,dki jakarta,S1
2464,dki jakarta,D3
2465,dki jakarta,TIDAK DICANTUMKAN
2466,papua barat,S1
2467,dki jakarta,S1
2468,banten,S1
2468,banten,S2
2468,banten,S3
2469,dki jakarta,TIDAK DICANTUMKAN
2470,kalimantan timur,S1
2471,jawa barat,S1
2472,tidak diketahui,D3
2472,tidak diketahui,S1
2473,jawa barat,D3
2474,jawa barat,S1
2475,dki jakarta,S1
2476,di yogyakarta,S1
2477,dki jakarta,D3
2478,dki jakarta,D3
2479,dki jakarta,TIDAK DICANTUMKAN
2480,dki jakarta,TIDAK DICANTUMKAN
2481,sulawesi selatan,PROFESI
2481,sulawesi selatan,D3
2481,sulawesi selatan,S1
